selection file, result

1

[1, 0, 1, 1, 183, 4]
[1, 1, 0.0, 1, 183, 4]
[1, 1.0, 0.0, 0, 107, 3]
[0, 1.0, 0.0, 1.0, 182, 3]
[1, 0, 1.0, 0, 107, 3]
[0, 0, 1.0, 1.0, 182, 3]

2

[1, 0, 1, 1, 183, 4]
[1, 1, 0.0, 1, 183, 4]
[0, 1.0, 0.0, 0, 100, 3]
[0, 0, 1.0, 0, 100, 3]
[1, 1.0, 0.0, 0, 123, 3]
[0, 1.0, 0.0, 1.0, 181, 3]

3

[1, 0, 1, 1, 183, 4]
[1, 1, 0.0, 1, 183, 4]
[1, 1.0, 0.0, 0, 150, 3]
[0, 1.0, 0.0, 1.0, 117, 3]
[1, 1.0, 0.0, 1, 237, 2.0]
[1, 0, 1.0, 0, 150, 3]
[0, 0, 1.0, 1.0, 117, 3]

4

[1, 0, 0, 0, 200, 2]
[1, 0, 1, 1.0, 200, 4]
[1, 1, 0.0, 1.0, 201, 3]
[0, 0.0, 0.0, 1.0, 200, 2]
[0.0, 0.0, 0.0, 1.0, 199, 3.0]
[0, 1.0, 0.0, 1.0, 200, 3]
[1, 0, 0, 0.0, 199, 3.0]
[1, 0, 1, 0.0, 200, 3.0]
[1, 1, 0.0, 0.0, 200, 3.0]

5

[1, 0, 0, 0, 236, 1]
[1, 0, 1, 1.0, 226, 3]
[1, 1, 0.0, 1.0, 250, 2]
[0, 0.0, 0.0, 1.0, 231, 1]
[0.0, 0.0, 0.0, 1.0, 221, 3.0]
[1, 1, 1.0, 1.0, 250, 3]
[1, 0, 1, 0.0, 250, 1]
[1, 1.0, 0.0, 1.0, 236, 3.0]
[1, 0, 0, 0.0, 162, 3.0]
[1, 0, 0, 0.0, 159.0, 4.0]

6

[1, 0, 0, 0, 236, 1]
[1, 0, 1, 1.0, 300, 1]
[1, 1, 0.0, 1.0, 300, 1]
[0, 0.0, 0.0, 1.0, 231, 1]
[0.0, 0.0, 0.0, 1.0, 221, 3.0]
[1, 1.0, 0.0, 1.0, 263, 2.0]
[1, 0, 1.0, 1.0, 209, 3.0]
[1, 1, 1.0, 1.0, 300, 3.0]
[0, 0.0, 1.0, 1.0, 236, 2.0]
[1, 0, 0, 0.0, 162, 3.0]
[1, 0, 0, 0.0, 162.0, 4.0]

7

[1, 0, 0, 0, 236, 1]
[1, 0, 1, 1.0, 350, 0]
[1, 1, 0.0, 1.0, 317, 1]
[0, 0.0, 0.0, 1.0, 231, 1]
[0.0, 0.0, 0.0, 1.0, 221, 3.0]
[1, 1.0, 0.0, 1.0, 263, 2.0]
[1, 0, 1.0, 1.0, 305, 1.0]
[1, 0, 0, 0.0, 162, 3.0]
[1, 0, 0, 0.0, 162.0, 4.0]
[1, 0, 1, 0.0, 209.0, 4.0]
[1, 1, 1.0, 1.0, 350, 1.0]

8

[1, 0, 0, 0, 236, 1]
[1, 0, 1, 1.0, 356, 0]
[1, 1, 0.0, 1.0, 317, 1]
[0, 0.0, 0.0, 1.0, 231, 1]
[0.0, 0.0, 0.0, 1.0, 221, 3.0]
[0, 1.0, 0.0, 1.0, 322, 0]
[1, 1.0, 0.0, 1.0, 263, 2.0]
[0, 1.0, 0.0, 1.0, 263.0, 2.0]
[1, 1, 1.0, 1.0, 365, 1]
[1, 0, 1, 0.0, 305, 1]
[1, 1, 0.0, 0.0, 237, 2]
[1, 1, 1.0, 1.0, 285.0, 3]
[1, 0, 0, 0.0, 162, 3.0]
[1, 0, 0, 0.0, 162.0, 4.0]
[1, 0, 1, 0.0, 209.0, 4.0]
