selection file, result

1

[19940101.0, 19950101, 0.0, 0.0, 0.0, 1.0, 1.0]
[19940101.0, 19950101, 0.0, 0.0, 1.0, 0.0, 1.0]
[19940101.0, 19950101, 0.0, 1.0, 0.0, 0.0, 1.0]
[19940101.0, 19950101, 1.0, 0.0, 0.0, 0.0, 1.0]
[19931128.0, 19950204, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931130.0, 19950205, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931130.0, 19950821, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931201.0, 19950207, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931201.0, 19950823, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931203.0, 19950209, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931202.0, 19950824, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931203.0, 19950825, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931205.0, 19950212, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931204.0, 19950828, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931205.0, 19950829, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931206.0, 19950214, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931206.0, 19950901, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931207.0, 19950216, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931207.0, 19950902, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931208.0, 19950217, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931208.0, 19950904, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931210.0, 19950219, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931211.0, 19950221, 0.0, 0.0, 0.0, 0.0, 1.0]
[19931127.0, 19950202, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930518.0, 19950202, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931125.0, 19950131, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930517.0, 19950131, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931123.0, 19950129, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930515.0, 19950129, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931120.0, 19950127, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930512.0, 19950127, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931117.0, 19950124, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930510.0, 19950125, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931116.0, 19950123, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930509.0, 19950123, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931115.0, 19950120, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930508.0, 19950121, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931113.0, 19950118, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930506.0, 19950119, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931111.0, 19950117, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930505.0, 19950117, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931110.0, 19950115, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930503.0, 19950115, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931107.0, 19950113, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930430.0, 19950113, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931104.0, 19950110, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930428.0, 19950111, 0.0, 0.0, 0.0, 0.0, 0.0]
[19931102.0, 19950109, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930426.0, 19950109, 0.0, 0.0, 0.0, 0.0, 0.0]
