selection file, result

0

[0, 0, 0, 1, 0, 1, 0, 19950202, 19961030]
[0, 0, 0, 1, 1, 0.0, 1.0, 19950201, 19960101.0]
[0, 0, 0, 1, 0, 0, 1, 19940902, 19960316]
[0, 0, 0, 0, 0, 1.0, 0, 19950131, 19961030]
[0, 0, 0, 0.0, 1, 1.0, 0, 19950131, 19960308.0]
[0, 0, 1, 0.0, 0.0, 1.0, 0, 19950131, 19961028.0]
[0, 1, 0.0, 0.0, 0.0, 1.0, 0, 19950131, 19961028.0]
[1, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 19950131, 19961028.0]
[0, 0, 0, 1, 1, 0.0, 0.0, 19950131, 19960308]
[0, 0, 1, 1, 0.0, 0.0, 0.0, 19950131, 19960308]
[0, 1, 0.0, 1, 0.0, 0.0, 0.0, 19950131, 19960322]
[1, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 19950131, 19960401]
[1, 1, 1.0, 1, 0.0, 0.0, 0.0, 19950131, 19960101.0]
[0, 1, 1, 1, 1.0, 0.0, 0.0, 19950131, 19960101.0]
[1, 0.0, 1, 1, 1.0, 0.0, 0.0, 19950131, 19960305.0]
[1, 1.0, 0.0, 1, 1.0, 0.0, 0.0, 19950131, 19960305.0]
[0, 0, 1, 1, 0, 0.0, 1.0, 19950201, 19960101.0]
[0, 1, 0.0, 1, 0, 0.0, 1.0, 19950201, 19960302.0]
[1, 0.0, 0.0, 1, 0, 0.0, 1.0, 19950201, 19960302.0]
[0, 0, 0, 1, 0, 0, 0, 19940818, 19961028.0]
[0, 0, 0, 0, 0, 1.0, 0, 19940923, 19961028.0]

1

[0, 0, 0, 1, 0, 1, 0, 19950202, 19961030]
[0, 0, 0, 0, 0, 0, 1, 19931231, 19960101]
[0, 0, 0, 0.0, 1, 0.0, 0.0, 19930201, 19960101]
[0, 0, 1, 0.0, 0.0, 0.0, 0.0, 19930201, 19960101]
[0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 19930201, 19960101]
[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19930201, 19960101]
[0, 0, 0, 1, 0, 0, 1, 19950102, 19960320]
[0, 0, 0, 0, 0, 1.0, 0, 19950201, 19961030]
[0, 0, 0, 0.0, 1, 1.0, 0, 19950201, 19960308.0]
[0, 0, 1, 0.0, 0.0, 1.0, 0, 19950201, 19961028.0]
[0, 1, 0.0, 0.0, 0.0, 1.0, 0, 19950201, 19961028.0]
[1, 0.0, 0.0, 0.0, 0.0, 1.0, 0, 19950201, 19961028.0]
[0, 0, 0, 1, 1, 0.0, 0.0, 19950201, 19960308]
[0, 0, 1, 1, 0.0, 0.0, 0.0, 19950201, 19960308]
[0, 1, 0.0, 1, 0.0, 0.0, 0.0, 19950201, 19960322]
[1, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 19950201, 19960401]
[1, 1, 1.0, 1, 0.0, 0.0, 0.0, 19950201, 19960101.0]
[0, 1, 1, 1, 1.0, 0.0, 0.0, 19950201, 19960101.0]
[1, 0.0, 1, 1, 1.0, 0.0, 0.0, 19950201, 19960305.0]
[1, 1.0, 0.0, 1, 1.0, 0.0, 0.0, 19950201, 19960305.0]
[0, 0, 0, 1, 1, 0.0, 1.0, 19950201, 19960101.0]
[0, 0, 0, 1, 0, 1, 1, 19950202, 19960322.0]
[0, 0, 0, 1, 0, 0, 0.0, 19940819, 19961028.0]
[0, 0, 0, 0, 0.0, 1.0, 0.0, 19940924, 19961028.0]
[0, 0, 1, 1.0, 0.0, 1.0, 0.0, 19950202, 19961028.0]
[0, 1, 0.0, 1.0, 0.0, 1.0, 0.0, 19950202, 19961028.0]
[1, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 19950202, 19961028.0]
[1, 1, 1.0, 1.0, 0.0, 1.0, 0.0, 19950302.0, 19961028.0]
[0, 0, 1, 1, 0, 0.0, 1.0, 19950201, 19960101.0]
[0, 1, 0.0, 1, 0, 0.0, 1.0, 19950201, 19960302.0]
[1, 0.0, 0.0, 1, 0, 0.0, 1.0, 19950201, 19960302.0]
[0, 0, 0, 1, 1.0, 1.0, 0.0, 19950301.0, 19961028.0]

2

[0, 0, 0, 1, 0, 1, 0, 19950202, 19961030]
[0, 0, 0, 0, 0, 0, 1, 19940601, 19960101]
[0, 0, 0, 0.0, 1, 0.0, 0.0, 19931001, 19960101]
[0, 0, 1, 0.0, 0.0, 0.0, 0.0, 19931001, 19960101]
[0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 19931001, 19960101]
[1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19931001, 19960101]
[0, 0, 0, 1, 0, 0, 1, 19940601, 19960320]
[0, 0, 0, 0, 0, 1.0, 0, 19950201, 19961030]
[0, 0, 0, 0.0, 1, 1.0, 0, 19950201, 19960308.0]
[0, 0, 1, 0.0, 0.0, 1.0, 0, 19950201, 19961028.0]
[0, 1, 0.0, 0.0, 0.0, 1.0, 0, 19950201, 19961028.0]
