selection file, result

2

[19950315, 19950315.0, 0.0, 0.0, 0.0, 1.0]
[19950315, 19950315.0, 0.0, 0.0, 1.0, 0.0]
[19950315, 19950315.0, 0.0, 1.0, 0.0, 0.0]
[19950315, 19950315.0, 1.0, 0.0, 0.0, 0.0]
[19950404, 19950223.0, 0.0, 0.0, 0.0, 0.0]
[19950403, 19950222.0, 0.0, 0.0, 0.0, 0.0]
[19950402, 19950221.0, 0.0, 0.0, 0.0, 0.0]
[19950401, 19950220.0, 0.0, 0.0, 0.0, 0.0]
[19950331, 19950219.0, 0.0, 0.0, 0.0, 0.0]
[19950330, 19950217.0, 0.0, 0.0, 0.0, 0.0]
[19950329, 19950216.0, 0.0, 0.0, 0.0, 0.0]
[19950327, 19950215.0, 0.0, 0.0, 0.0, 0.0]
[19950326, 19950214.0, 0.0, 0.0, 0.0, 0.0]
[19950325, 19950213.0, 0.0, 0.0, 0.0, 0.0]
[19950324, 19950212.0, 0.0, 0.0, 0.0, 0.0]
[19950322, 19950210.0, 0.0, 0.0, 0.0, 0.0]
[19950320, 19950209.0, 0.0, 0.0, 0.0, 0.0]
[19950319, 19950208.0, 0.0, 0.0, 0.0, 0.0]
[19950318, 19950206.0, 0.0, 0.0, 0.0, 0.0]
[19950317, 19950205.0, 0.0, 0.0, 0.0, 0.0]
[19950316, 19950204.0, 0.0, 0.0, 0.0, 0.0]
[19950315, 19950203.0, 0.0, 0.0, 0.0, 0.0]
[19950405.0, 19950224.0, 0.0, 0.0, 0.0, 0.0]
[19950406.0, 19950226.0, 0.0, 0.0, 0.0, 0.0]
[19950407.0, 19950227.0, 0.0, 0.0, 0.0, 0.0]
[19950409.0, 19950228.0, 0.0, 0.0, 0.0, 0.0]
[19950410.0, 19950301.0, 0.0, 0.0, 0.0, 0.0]
[19950411.0, 19950303.0, 0.0, 0.0, 0.0, 0.0]
[19950412.0, 19950304.0, 0.0, 0.0, 0.0, 0.0]
[19950413.0, 19950306.0, 0.0, 0.0, 0.0, 0.0]
[19950414.0, 19950307.0, 0.0, 0.0, 0.0, 0.0]
[19950415.0, 19950309.0, 0.0, 0.0, 0.0, 0.0]
[19950416.0, 19950310.0, 0.0, 0.0, 0.0, 0.0]
[19950417.0, 19950312.0, 0.0, 0.0, 0.0, 0.0]
[19950419.0, 19950313.0, 0.0, 0.0, 0.0, 0.0]
[19950420.0, 19950314.0, 0.0, 0.0, 0.0, 0.0]
[19950421.0, 19950315.0, 0.0, 0.0, 0.0, 0.0]

3

[19950315, 19950315.0, 0.0, 0.0, 1.0, 0.0]
[19950315, 19950315.0, 0.0, 1.0, 0.0, 1.0]
[19950315, 19950315.0, 1.0, 0.0, 0.0, 1.0]
[19950315, 19950314.0, 0.0, 0.0, 0.0, 1.0]
[19950317, 19950315.0, 0.0, 0.0, 0.0, 1.0]
[19950519, 19950315.0, 0.0, 0.0, 0.0, 0.0]
[19950415, 19950210.0, 0.0, 0.0, 0.0, 0.0]
[19950414, 19950208.0, 0.0, 0.0, 0.0, 0.0]
[19950413, 19950207.0, 0.0, 0.0, 0.0, 0.0]
[19950411, 19950205.0, 0.0, 0.0, 0.0, 0.0]
[19950410, 19950203.0, 0.0, 0.0, 0.0, 0.0]
[19950408, 19950202.0, 0.0, 0.0, 0.0, 0.0]
[19950407, 19950201.0, 0.0, 0.0, 0.0, 0.0]
[19950406, 19950131.0, 0.0, 0.0, 0.0, 0.0]
[19950405, 19950130.0, 0.0, 0.0, 0.0, 0.0]
[19950404, 19950129.0, 0.0, 0.0, 0.0, 0.0]
[19950403, 19950128.0, 0.0, 0.0, 0.0, 0.0]
[19950401, 19950126.0, 0.0, 0.0, 0.0, 0.0]
[19950331, 19950125.0, 0.0, 0.0, 0.0, 0.0]
[19950330, 19950124.0, 0.0, 0.0, 0.0, 0.0]
[19950327, 19950122.0, 0.0, 0.0, 0.0, 0.0]
[19950326, 19950121.0, 0.0, 0.0, 0.0, 0.0]
[19950325, 19950120.0, 0.0, 0.0, 0.0, 0.0]
[19950324, 19950119.0, 0.0, 0.0, 0.0, 0.0]
[19950322, 19950117.0, 0.0, 0.0, 0.0, 0.0]
[19950320, 19950115.0, 0.0, 0.0, 0.0, 0.0]
[19950319, 19950113.0, 0.0, 0.0, 0.0, 0.0]
[19950318, 19950112.0, 0.0, 0.0, 0.0, 0.0]
[19950317, 19950110.0, 0.0, 0.0, 0.0, 0.0]
[19950315, 19950109.0, 0.0, 0.0, 0.0, 0.0]
[19950416.0, 19950211.0, 0.0, 0.0, 0.0, 0.0]
[19950417.0, 19950213.0, 0.0, 0.0, 0.0, 0.0]
[19950419.0, 19950214.0, 0.0, 0.0, 0.0, 0.0]
[19950420.0, 19950215.0, 0.0, 0.0, 0.0, 0.0]
[19950421.0, 19950216.0, 0.0, 0.0, 0.0, 0.0]
[19950422.0, 19950218.0, 0.0, 0.0, 0.0, 0.0]
[19950423.0, 19950219.0, 0.0, 0.0, 0.0, 0.0]
[19950425.0, 19950221.0, 0.0, 0.0, 0.0, 0.0]
[19950426.0, 19950222.0, 0.0, 0.0, 0.0, 0.0]
[19950427.0, 19950223.0, 0.0, 0.0, 0.0, 0.0]
[19950429.0, 19950224.0, 0.0, 0.0, 0.0, 0.0]
[19950430.0, 19950226.0, 0.0, 0.0, 0.0, 0.0]
[19950501.0, 19950227.0, 0.0, 0.0, 0.0, 0.0]
[19950502.0, 19950228.0, 0.0, 0.0, 0.0, 0.0]
[19950503.0, 19950301.0, 0.0, 0.0, 0.0, 0.0]
[19950504.0, 19950303.0, 0.0, 0.0, 0.0, 0.0]
[19950505.0, 19950305.0, 0.0, 0.0, 0.0, 0.0]
