selection file, result

1

[19940204, 19950402, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19920605, 19941123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[19930301, 19950101, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[19930325, 19940426, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
[19930401, 19940516, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930401, 19950113, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[19940204.0, 19950224, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[19940420.0, 19950101, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]
[19940407.0, 19950101, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19940322.0, 19950101, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]
[19940322.0, 19950101, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]
[19940212.0, 19950101, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[19940412.0, 19950101, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]
[19940204.0, 19950126, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19940204.0, 19950222, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930401, 19940521, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930405, 19940530, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930405, 19940524, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930421, 19940606, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930421, 19940530, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930503, 19940624, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930503, 19940624, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930505, 19940629, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930515, 19940629, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930515, 19931212, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]
[19930522, 19940220, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930522, 19940702, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930526, 19940223, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930526, 19940702, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930526, 19940929, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930532, 19940709, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
[19930223, 19930808, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]
[19930204, 19930900, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]
[19930603, 19940305, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930603, 19941006, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930606, 19940306, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930606, 19940712, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930606, 19941014, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930611, 19940306, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
[19930611, 19940311, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930611, 19941015, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]
[19930611, 19940914, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]
[19930619, 19940310, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
[19930619, 19940414, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930619, 19940718, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
[19930625, 19940306, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]
[19930628, 19940414, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]
[19930628, 19940417, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930630, 19940902, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]

2

[19940204.0, 19950402, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]
[19930301.0, 19950101, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[19930325.0, 19940426, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
[19930325.0, 19950113, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[19930419.0, 19950202, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[19930430.0, 19940530, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]
